"candidate_id","pick_id","owner_id","scoring_run_id","ownership_timestamp","ownership_complete","owner_state"
"778c2e3e-d365-4426-8b66-bcc6409e58b1","639a05c3-d124-405c-807d-65d6cf1def61","","","","false","unknown"
"da12edd7-49aa-46c4-8b85-4885f009f22c","679229fd-1de2-416a-945d-e5c33f3aaa6f","","","","false","unknown"
"1bcad5c8-e291-4c62-8ab2-2c81cfeb120d","","","","","false","unknown"
"8a50c160-9e24-4c37-aa61-503b757bf85d","c8303486-755f-481a-9de6-f1f731ccc937","","","","false","unknown"
"3e1fd235-617c-4cb7-b959-aadfe879a491","","","","","false","unknown"
"bb9009d5-2f96-44af-869d-7d7425723e60","c644106c-0fd3-4d7d-af32-fa87a34bb250","","","","false","unknown"
"1e63003e-f997-428e-9c8f-62d5c5c9bcde","a54a7e61-3f41-4b67-a3e8-0b39030487ed","","","","false","unknown"
"154a4253-916e-4c73-9874-c84de3d138c4","cf0a5049-8d98-4bfb-9ae8-5c0512f36123","","","","false","unknown"
"b078d681-b08c-48f8-bfd6-8587137bdc73","c3d32f2a-c5e7-4f41-8b3e-6b4d18166c5a","","","","false","unknown"
"2686fb8e-e7b1-4d33-a4d7-896de3040d17","","","","","false","unknown"
"55530f5e-dc69-4d7f-8e00-a07b2e9738b5","","","","","false","unknown"
"c8acbcc7-de64-4a79-86f3-b25de133383b","","","","","false","unknown"
"787df2c3-135a-4781-b307-3d789a6e23f1","","","","","false","unknown"
"4033593a-714b-4d81-879f-4f40bbbe257f","fa8904fa-9f74-49bc-8217-4ef3533bb6c3","","","","false","unknown"
"a9b599e8-82e7-4da3-9271-a3330d98b89e","","","","","false","unknown"
"037fdacf-268d-44c0-9f72-204c22e27547","","","","","false","unknown"
"38972203-fcc8-429d-b478-2dfc48877eea","d4214e34-a6f7-4de4-9918-2fd134ae568e","","","","false","unknown"
"58453f11-89b4-45cd-9811-7c401b94d107","","","","","false","unknown"
"7502f95b-38b5-47d8-b88b-97601d845695","","","","","false","unknown"
"36b9f0f7-6ac1-4b41-a3c7-3c88cf485542","228a2be0-cd85-4604-b87d-fdfd630bfa80","","","","false","unknown"
"4fcdc2c3-9312-4446-b8ec-8e9bff9543c6","2477e57e-0a3d-4341-b615-3f3102e604ea","","","","false","unknown"
"2312bb88-ee4c-4810-be47-190f9e2a76fd","","","","","false","unknown"
"9c0e8a32-c218-4e73-aafe-fa67568cfbed","b992d15d-82c0-44db-b2e4-eb16f841bcc6","","","","false","unknown"
"cdd7631a-a0db-400d-855c-4bc830331304","3eb202a5-c21f-4c2f-a54b-bdbe31a65d59","","","","false","unknown"
"a698a533-e693-4866-8cde-2edf2fc7612b","","","","","false","unknown"
"da08fd24-e797-4173-acd4-f383ce406334","5214844e-14d6-49ab-8a28-849f3977740e","","","","false","unknown"
"9ec8cd47-ac34-4bed-b657-bd4216cc3eb3","","","","","false","unknown"
"41b5613d-d19b-46ec-b4cc-9833fcf9a812","fd2c6f53-b43b-4f91-b08d-906014697f8a","","","","false","unknown"
"440121e8-1d68-4642-b45d-562e17e90a33","f207f743-84b2-4d63-b9fd-91dd12aff3fe","","","","false","unknown"
"38cf3e53-e79f-4f01-bfc0-11805f173acf","","","","","false","unknown"
"5580efcb-b333-4533-80f7-33feaf754d64","ad80a769-b9a2-48ba-85c4-3449a50cc0ae","","","","false","unknown"
"809d3ec7-6e83-4591-89d8-2e2abda81c71","52d1fbf6-538c-41ec-80ca-3e6edc9fdf7c","","","","false","unknown"
"a61efed3-ae1a-4e6c-b509-df925912ac16","c54f6bc5-7efb-4c08-a1e2-968ea876216f","","","","false","unknown"
"03dbefb0-ff2f-404e-af86-4aa29f8c2e89","6114d659-0526-4846-8490-2a0ddd99a8f2","","","","false","unknown"
"391e062c-84bd-4d55-a495-d73fc2d923cf","a214c165-626d-48af-b3de-62a31e615d4d","","","","false","unknown"
"e63dbede-1090-46f5-9465-d7fadebe7700","e668c6a8-1d3a-4e82-8746-8d839ad64c8f","","","","false","unknown"
"5b9fce83-5696-4c3c-94dd-e3ed5aab597d","f08b58e4-4f3b-49c1-b402-70c953314bc9","","","","false","unknown"
"28861601-fef9-4277-ac43-8be3b74b0d79","","","","","false","unknown"
"2e6d9b7f-b9b2-47fe-8cec-8fef3ac2175a","a81106ce-b23c-4e61-b0f2-deebb99de130","","","","false","unknown"
"50442441-4287-498c-868c-ff3d60ba78f4","c2cb6119-33e9-4052-9493-0f467dfc93ed","","","","false","unknown"
"ecadb613-729b-49cc-a1c5-3ef543328ff9","bfda23f7-7bbd-4de4-8bce-93982493827a","","","","false","unknown"
"cd56b87c-0a64-464e-8274-2acd2d5ded64","55fe5cef-7401-4e02-bebb-07fb4b235399","","","","false","unknown"
"a8a85193-57fc-48f5-abc4-6c7b7c41c716","1c79e244-6292-4c59-a9ff-9f9eeb5f099d","","","","false","unknown"
"0928b1e0-4bfb-4432-a00f-42e6ed0181fb","","","","","false","unknown"
"8290619b-7787-4101-a26c-8dc63322c5b3","a28f0032-2524-407d-b0fc-4f851f6f537e","","","","false","unknown"
"ebaad074-3d86-4351-bd1e-f3714413fc5c","3fd365e8-ce13-4138-8167-e92d7015e349","","","","false","unknown"
"720ba5a8-f70f-4cd0-a71e-9cd1112b0971","","","","","false","unknown"
"77e921a1-416e-4227-8482-91c397404404","db642afb-5e56-4317-b425-1d16c26a9785","","","","false","unknown"
"0a4831f3-d09f-46d5-89c4-535a3ec027a5","","","","","false","unknown"
"55005fed-8eee-49ea-9bd3-dac5e3cbb007","","","","","false","unknown"
"1c14a214-4286-435e-8df8-7960090b8e62","2d3eed8e-7309-4d4d-ab0f-ec4dc0038771","","","","false","unknown"
"95611328-c385-4758-8893-90ab076b5f8e","bc20c62e-5acb-4d3f-b39e-c7354bf4e03b","","","","false","unknown"
"858ff808-2a36-43b5-86d4-3d69e6bb164f","36d000b7-4935-4905-9e92-b9cb1639c125","","","","false","unknown"
"0461297d-e595-4b91-9fc5-42cf4b6027b9","e328cc65-e3dd-4fa6-a54c-c9fa27d28b66","","","","false","unknown"
"a55ac9ab-0b98-4029-93cc-d1aff494a895","","","","","false","unknown"
"6747fd25-b6c6-4838-9646-fd9c28222d7a","","","","","false","unknown"
"e77081f6-725c-4d15-8bcb-d927148a6849","e5e9239f-b8d3-43da-b237-69d87f7a8a54","","","","false","unknown"
"bdabd22b-ee48-456a-ab18-b5dcdfc13ab7","b738ec36-58b6-4489-a79a-5f6c8b09e54c","","","","false","unknown"
"926e3b66-191b-41e8-a15c-e8d0674223ad","6f8a0c2e-1ac2-4237-9219-5348014d14a1","","","","false","unknown"
"a365862d-cdca-45d4-89ff-90885056e8ac","904ed4aa-dc90-466d-9485-3dc82e38a407","","","","false","unknown"
"b62a00a8-3392-4f1b-b8cc-f94eaafce160","6d380b11-1956-465d-89ea-a651cd7b83ba","","","","false","unknown"
"44e01009-fe53-4eef-9190-565b8a4a04e1","92c684ea-aa89-4897-a823-0dd8e68304c6","","","","false","unknown"
"2a75b42f-ecf2-4214-ae3d-a5359aac9373","0341ca77-7f65-4a21-b5eb-cde8f9ad9e3d","","","","false","unknown"
"1fe78dcb-65d4-4fd9-83aa-b6b805548324","dfa6e392-631f-4dea-b3a8-960d1375999f","","","","false","unknown"
"5685f10f-3f3f-4166-a02a-a778979f720a","660b39f0-bae3-4ab5-8ee6-fc82d0718870","","","","false","unknown"
"a3ca8970-a8ca-4c13-bac4-d029747d2e4a","","","","","false","unknown"
"b69e15ef-1670-490d-b877-c4fa10c84891","","","","","false","unknown"
"d53a28d4-4ddb-44fa-80b4-d9755a1f8c12","","","","","false","unknown"
"75b5e3c1-eee9-4c06-af0b-83de3236c64a","16693be3-a120-4c89-8ddb-89ae8f246c19","","","","false","unknown"
"f7627d58-ab15-4fad-9237-68de4d81826f","da395ea3-fae1-4304-ba93-07b05c101d69","","","","false","unknown"
"c1e79aeb-c071-4020-8d01-4c4d9a5397c3","b51017dc-bc8c-46b4-8e59-3765313eb31f","","","","false","unknown"
"9f82d198-3fc1-424b-bec2-690717b0519a","","","","","false","unknown"
"0513a23d-9dc8-43e5-944d-eac04a87c296","","","","","false","unknown"
"d7234ec4-7da7-43ed-8134-4949a55df137","","","","","false","unknown"
"793ee4a0-c79b-46da-9236-9548690a017a","618485f2-0477-40e3-a052-bf07bc446efa","","","","false","unknown"
"5f4a25b1-ec73-4e5b-b881-5123f34b33eb","e04a26d0-089f-4bfb-94e3-26ae1352f1d4","","","","false","unknown"
"58b0ea38-574f-4bb7-889d-7af83b8cb939","49dea77c-d9cd-422b-95f6-f449fd21a264","","","","false","unknown"
"765ee646-6bdc-4678-a02e-28974ad7d3a8","","","","","false","unknown"
"7b3933b6-3159-4e3e-a21b-4915511d84ad","d9ad1abb-bdcb-4ed1-a455-0ef1705cbde2","","","","false","unknown"
"e7f28581-41f8-4488-8631-43aa09ed03a9","3363f6e4-be79-44f5-b181-d85b52b5eb2b","","","","false","unknown"
"454ff9cd-a438-4aca-9c6d-42b910707271","3f2482b5-c510-4aaf-adf6-e5fed2207c4c","","","","false","unknown"
"e88b4e20-931c-44e1-9461-3396e113d389","","","","","false","unknown"
"f99ea447-d0ab-40f9-aa7b-ddf25410e18a","41354999-d62a-494c-83f3-120de70defd0","","","","false","unknown"
"476534ed-02fc-4b13-841c-a7a95283cf09","","","","","false","unknown"
"101655e9-b1ed-459d-a670-477eb820c8c6","c0744ac6-a314-497e-8e97-2ec796b4f054","","","","false","unknown"
"aebfd38f-31de-4655-8ec3-657d5256473d","","","","","false","unknown"
"80ff98c4-e062-4db8-a6b1-29d3c15ee295","d3a1920c-affb-470b-bac8-1cd1366dd0d9","","","","false","unknown"
"5fa329ae-00db-48a0-8446-2cc5cb315d4d","6f707a43-8e63-4c3f-ac66-470dc393a97b","","","","false","unknown"
"c2218b84-8ba6-4d69-905b-c5eb6a7a0036","","","","","false","unknown"
"7a42e7ef-edb3-4cfd-88f5-4abdcf68e6b1","0cde429f-ba79-48e9-ad3c-8d184334a4ca","","","","false","unknown"
"812f05d8-50fa-4ed5-828e-206a8df28366","11eefbc6-443b-4a9b-b009-dfaabc8d7e9a","","","","false","unknown"
"1415d4bb-dd4f-45a2-9ee7-fd00be7fbc14","","","","","false","unknown"
"a6dbeb1d-040c-4c2d-9610-0d2a10198ed3","06924dcd-0f75-4eea-b652-d8e0b17a4e22","","","","false","unknown"
"35d8e924-d186-4dac-9565-972835393ad9","17c25500-881e-4a89-a58d-8cdcea4a2c47","","","","false","unknown"
"3a5ec06f-2a02-4682-ae53-5902b54707b5","05283848-3e0e-4fcd-b79f-effeed67f1d3","","","","false","unknown"
"0f4da1ce-3e8a-4719-bffd-f2ec0152df6b","4c4f05b1-2ef2-4011-b874-2ae621688692","","","","false","unknown"
"c4fb6bbd-ab34-4011-a871-6ae75cc838aa","","","","","false","unknown"
"013ee750-c106-4b8c-af87-f459d254b4cd","","","","","false","unknown"
"95334aeb-7fe0-4026-910e-65c509ce5a69","","","","","false","unknown"
"10764e41-b969-4df1-8656-11679ef2ec2e","6b9098b0-2dd4-405d-b660-aef6dea38bd8","","","","false","unknown"
"f89ad300-fc88-4bb2-92d4-46868a677d23","dbd43800-cf07-4cdf-9f1c-e4de496082fe","","","","false","unknown"
"a0cfcc2d-1f7a-402f-9ffe-314a6b7de6f3","2d971d0a-5e10-458b-bcc4-607180a059c9","","","","false","unknown"
"b187696a-6d98-49f7-a410-83e4e35a1b6c","809f58a5-0add-4b39-8115-0a04e7bc9efc","","","","false","unknown"
"a63798c4-8ef0-4c43-a955-e34d5bd8c811","0e71109b-c9d0-4d72-b1c9-96e1eb0a9cc4","","","","false","unknown"
"5844357b-a9ed-4de7-9789-d6d4cd3ff6d3","f7f224fa-a0dd-480f-9118-802396cf5012","","","","false","unknown"
"592d335a-2b41-458c-bc78-897d7e19e4d7","","","","","false","unknown"
"fe520eb5-908c-48f3-8ded-22155094eafc","cd51227e-a0a9-4a89-a421-690a39be3eb3","","","","false","unknown"
"d846e4b7-b496-47ee-a816-25dc18dc0646","","","","","false","unknown"
"ed91039b-c860-4d91-9897-1386a2b2ce6d","","","","","false","unknown"
"b22467d4-0ea3-48d0-a343-f81dd17e2999","","","","","false","unknown"
"202037ed-a65e-4146-bb90-7e14e9fa02e2","","","","","false","unknown"
"a1233d2e-8b80-49ac-bf9b-c997ceb5ef91","14f2f9e3-5f09-4b9d-a717-44d7e58dd1c8","","","","false","unknown"
"df93a234-081b-46a3-a552-3863b2e141ad","df75c682-30ef-4695-afd8-5b503e7183b0","","","","false","unknown"
"3c1126a7-891d-41fe-ac24-f1b53a081a94","","","","","false","unknown"
"15bf619e-374c-4d50-9c56-84d022dc6fa5","","","","","false","unknown"
"634897e8-271e-4893-944a-3e92c6b9bcff","6b78eada-347a-4953-97af-c94e77319833","","","","false","unknown"
"0672dc8b-95bf-4e25-93a2-044be20b7383","","","","","false","unknown"
"79a57658-5076-4bc5-9366-f089585fd1f4","ca9b657e-3212-4b20-9c4b-af7dd04f5106","","","","false","unknown"
"69cb0245-8ceb-4c9a-9d8e-69a2f7eee84f","01901c03-c200-4ed8-9eb7-de92d31c530b","","","","false","unknown"
"4ddd17ed-2d15-4e29-a8e2-2ed218891db5","179f900b-5d54-4a1e-b2cd-5f43c60f9344","","","","false","unknown"
"d2cb6de1-fd28-4fbc-86a4-00dda1a400f2","a816e7fd-b3e5-42da-bd88-ff499b930e5d","","","","false","unknown"
"6f8785d1-9ee1-41c7-97af-ce6163408dbf","194c1d9a-176f-42a4-8993-db7b715420d2","","","","false","unknown"
"ecb143ae-6df6-41c8-9d00-f9ce52c275e8","17f05a0d-7c65-4187-be60-31fddefb6684","","","","false","unknown"
"162fe9b8-baf2-4f51-996d-74b41df28e27","","","","","false","unknown"
"6e122257-e34e-4e7a-b052-dc7302ef0773","","","","","false","unknown"
"7a8a8492-2279-4a11-a471-fdb9f51884fa","","","","","false","unknown"
"d71aa66c-e52c-45bc-b39d-c2935ee119c5","","","","","false","unknown"
"e4b89767-be40-42d7-bc80-0a30327d79db","572d1e23-ddfe-4344-b3d7-df9d00fbe472","","","","false","unknown"
"afefff1b-fbdf-4900-b00e-7d362ed47fbe","c0799ac0-f369-4187-8086-a2ca22ed977c","","","","false","unknown"
"1aace13b-7f77-48a8-8a04-be9be0b48b7a","70e1eb34-0419-4fad-a8c6-d2235b3c5c20","","","","false","unknown"
"9fe82a13-572a-4a2b-9c0d-882d85ffe181","2b91e944-a563-47e8-bd32-3c0b8546f5a2","","","","false","unknown"
"64bcd98c-21fe-4e29-8740-92d642eb8f83","f0ac27b6-063a-4c81-8061-db2c07a5c3f4","","","","false","unknown"
"10f5dc4e-7086-4b26-b61c-bedbd2f6ac3b","6797e78d-e816-429b-9021-5f357978f4fe","","","","false","unknown"
"a9ad7b92-ac89-40a8-b9e0-c1b77d0f0a6b","","","","","false","unknown"
"ecbceb2e-a397-4619-b711-4b521269d070","","","","","false","unknown"
"1be06f41-89a0-4cab-982d-09e7dd4ed086","","","","","false","unknown"
"23df8a0b-6fda-4b05-9c1b-f87fc3097e01","c0c69a44-0c6a-4f31-9c40-eef6def4483a","","","","false","unknown"
"be7fd956-31f0-4321-af75-28f966081cad","","","","","false","unknown"
"30ccf80d-1ff4-4031-86b9-a7ab0b6dfdc8","42b9bf94-d19f-4fd5-8c4d-0e3132326403","","","","false","unknown"
"e603ef3c-244e-4f4e-a53e-ef422a1d0765","","","","","false","unknown"
"8103ea97-bad3-4edd-ad00-6ea59270f700","6e3629f8-eac2-464d-af10-ce917ba2ed46","","","","false","unknown"
"f8a745eb-822d-409c-9b64-eb6b4dd3921d","610b5fcb-b4bb-4617-931c-2628df763bd6","","","","false","unknown"
"00adb992-26b3-4beb-ab67-07e55e679d15","9015f0ff-d1a5-4645-a13d-f5f3ac4c126e","","","","false","unknown"
"2a8f4c35-e2fa-4b44-bcb1-90e3122194e7","","","","","false","unknown"
"77c6f766-ff7c-4c23-a498-9b088868eec7","f2e156f5-269b-47ab-95a0-51b91fe9adc7","","","","false","unknown"
"01765b86-bd5e-44a4-bc2d-7db9a49baddd","d96abab8-0910-464f-8140-cf817be4cd43","","","","false","unknown"
"cb8c4c69-f28a-4373-aea8-ace76727edb9","","","","","false","unknown"
"811a15ea-38c1-49b8-9d7b-3825fa8f1911","ad37a686-a702-4e9a-b8da-5bad47e4c5c9","","","","false","unknown"
"b4d7de5b-08cc-4128-aaf7-69981976a9ef","b4ef5dd5-8aea-46df-aeee-e4c90608966b","","","","false","unknown"
"d63a2d26-d4f2-4a36-88d4-4826944124f5","726deae8-8407-4e48-96b1-818c9fc198c4","","","","false","unknown"
"39a1181a-3b4c-4898-8c59-19bb25cde6e5","136a70ec-6e73-4a0e-9e61-03ef42baaf30","","","","false","unknown"
"5d796c92-46a8-4397-9b5e-cac618900061","","","","","false","unknown"
"a66cb908-8284-4981-8567-439c3204b35d","389a9318-62df-478e-a5af-9502daa5a35c","","","","false","unknown"
"326d5c31-3241-4a80-a827-435f6fefdb80","","","","","false","unknown"
"716be760-afd4-43cd-908e-f38848a59ffe","","","","","false","unknown"
"99520ff8-0094-40b7-a98c-e16bcbaea18d","","","","","false","unknown"
"4c67c158-8a19-4ca6-8afe-3d566439f52f","d9402859-db20-4197-9924-18cdc570bb7e","","","","false","unknown"
"b50b5c43-f77c-4d51-b68d-f977e1f19f78","24eb09f5-e1c3-46fc-a0e6-ba34ae1ebc38","","","","false","unknown"
"ab65f8dc-9d9a-4be6-8f48-c7c0af4e6cdf","75325e3e-39c9-4cf5-9853-6af730255fdd","","","","false","unknown"
"ab243581-2bc3-439d-81e7-696b223ed88c","f2d431a3-7116-4040-9167-944c3529290f","","","","false","unknown"
"03d74995-8bbc-4010-a9ec-6fca141b2469","6834a0f5-f966-41f3-95fa-35c970625fcb","","","","false","unknown"
"da9e1560-f55d-4830-9665-b002aa9560ab","100f89b5-6948-4296-bf52-7cb53a6893f5","","","","false","unknown"
"8f541069-ac97-435b-b0d8-2138cfa9305b","","","","","false","unknown"
"3147aef5-7053-48ea-9bff-671079110dc4","b41646e0-10f4-4483-be25-6d63674dada5","","","","false","unknown"
"6eed427f-ad1d-4751-ab4a-179f786fab68","","","","","false","unknown"
"6ff9fbf8-60a0-4297-9e4f-737f0822c4b8","9e6d29de-01b1-41d7-88a9-f6437ac5369d","","","","false","unknown"
"31ba8701-11f5-449a-b336-525032031bca","","","","","false","unknown"
"52a4febe-b80c-4472-a513-2acbd5f60080","eab69bfc-aa0d-4c36-99a6-8d67d62b57a1","","","","false","unknown"
"487ad5c6-5d30-4732-8983-f2bae02ec162","6ded36b8-790f-4659-add2-2082cf41552d","","","","false","unknown"
"bd2f8798-6706-4e78-afbf-fa0a50153aa1","61f9c48e-695c-4783-aad0-fc1692fa607e","","","","false","unknown"
"8da3a911-954f-4f6a-8166-44b1d5bf2984","5f94eb29-b3ee-4d84-aeab-24406f6546b8","","","","false","unknown"
"123fef73-4ab7-43d5-a942-c4bb814dc2b9","","","","","false","unknown"
"efe59be4-4329-4b9d-8e9b-e7c1882c1bc3","","","","","false","unknown"
"46a4720a-1c98-4564-851e-9079475a36e2","","","","","false","unknown"
"e47d854f-8c89-4ed0-95ce-05e2e8acfc88","370f65d5-725b-4b57-bdbd-8afb9ebdb737","","","","false","unknown"
"062516df-d04b-46df-a8f5-4ff4ceb56a8b","","","","","false","unknown"
"41a6abc8-0c48-4514-8e07-d6eaf8620fde","b7e1ca21-da1f-4047-84e7-425d4273a656","","","","false","unknown"
"2b953ce6-6806-4b4b-b961-5fce36bc1f18","","","","","false","unknown"
"16db2db9-d471-45d8-8059-4d0a2b9715fd","8398c5e8-48b0-4e0f-970e-513b25c7a700","","","","false","unknown"
"92a7f8c9-36b8-4e39-854c-af59d1159988","1f0face8-4b6e-474d-8334-bcc542f2d952","","","","false","unknown"
"7ad1c570-21d1-430d-89c9-3e9b577b5876","2594e0b8-f003-40ed-b653-f208619ff622","","","","false","unknown"
"5d1f21a9-5144-418b-aee3-d5f375a07317","f8ccd5fb-78e3-4b4b-a2fd-3e66b8e45874","","","","false","unknown"
"550420be-dc7d-4cbd-b72a-c9bfd8c6b325","38c35e7f-2529-4554-8caa-bc360ee9981d","","","","false","unknown"
"e55672dc-c5e2-4798-806b-fcbfd5bed675","","","","","false","unknown"
"3d44b31f-95bb-4966-86ff-a4c60be6acc4","","","","","false","unknown"
"dde503b4-08ae-4087-bec6-16271a548516","e6f0a889-5658-498e-9d57-b1b75d288426","","","","false","unknown"
"a2a0d5f8-1c69-454d-ae4f-bf816d13db02","a7547279-399d-4030-8e91-f18debedd77a","","","","false","unknown"
"771e4a1d-830d-456d-9126-72bccd331618","95b8fa38-965d-459a-b31e-c99e1593456d","","","","false","unknown"
"89c16398-27fb-4fee-8b37-85507299153f","fb5bcc46-e956-4280-b0de-fbcb9f8582e1","","","","false","unknown"
"07384f70-0a54-432c-9b22-096855cbd4ca","cbd70799-40db-4eb2-9daf-6a1ba58c4ba9","","","","false","unknown"
"0514039d-f571-45f7-b88e-cfca3bea7307","c329e05c-ef2c-4101-a372-4b166ecb28ea","","","","false","unknown"
"cae87ed3-04c6-42c3-ad53-2b14129bad79","e5768b72-86aa-4ce0-b928-60a488857e60","","","","false","unknown"
"3cb6f6df-bf3e-4323-8dac-6efd35e5e494","","","","","false","unknown"
"0a04a088-c5eb-4de2-b2e6-2b9674f304f7","c06bb616-307b-44c2-90fc-51ec708000a6","","","","false","unknown"
"22a2c514-dd01-4c16-a0ec-7dcf25c03851","06924dcd-0f75-4eea-b652-d8e0b17a4e22","","","","false","unknown"
"41f6f431-a9b5-46c1-a3d7-f82711d26607","","","","","false","unknown"
"03ab018b-9a5b-40aa-9daa-57ffdaeb63f2","46165aef-0fdd-41f7-badc-83fc2220a1b3","","","","false","unknown"
"de1f2f73-a07c-4ed7-b33f-ff3109d0eb7b","61610f26-ddd3-453b-8ec7-3742bcbc7746","","","","false","unknown"
"278b710a-1272-4e8e-8413-3be2a02a009f","70d634cb-7f5c-4d59-96b4-68e13c42d422","","","","false","unknown"
"463a68c3-0597-4528-85ae-caf559fc8a4d","97bbd9ee-e92c-4584-bed3-6fb0d60c2aab","","","","false","unknown"
"cb7ef99e-8037-475c-a91a-5dcbc0a80cfc","","","","","false","unknown"
"a4d1036c-70ae-49c3-bbbc-8f7f6bd0aa23","968819f3-0eb3-436f-b57c-818583b4e4a2","","","","false","unknown"
"b1d0f943-4487-45aa-bcc2-12f550bb38c8","94207be8-9646-4e05-a153-c0de810ff07d","","","","false","unknown"
"49bb7985-7150-42e4-98e9-591e93ab2b41","","","","","false","unknown"
"02861e19-b21d-4fa6-b53d-fbc1fa801dff","71c31597-0004-4e76-b136-197cf83e2972","","","","false","unknown"
"e5ab6645-2a29-4242-ba1f-f46c8328d11e","","","","","false","unknown"
"72bbc599-b9b3-4d95-b37c-19d566a1cf4c","","","","","false","unknown"
"f54b2ad5-57f3-40aa-9207-a8cdd3f2cd6a","78828d29-d1ce-46fc-967f-a05cc2d886b6","","","","false","unknown"
"046788fb-b141-422c-a658-a8e638f71fa4","7bec8c7a-3e61-4f7b-af5f-53a605f9e68a","","","","false","unknown"
"9c3d86a7-c2ce-4041-a954-367ae82c8f8a","ad1595f6-b284-4a87-a9b5-3ac934444913","","","","false","unknown"
"52202645-97f5-4081-9800-af33b4188e5c","81ef12c1-5dae-4e1f-87b3-d7257660e3e3","","","","false","unknown"
"ed920415-41f4-45fc-a3ad-6e597ffa711f","","","","","false","unknown"
"ea65ac14-9683-48fe-be3e-6e75f45c8b6f","8138c55f-a6ad-4257-bc4b-b25703a32e82","","","","false","unknown"
"55bb7bf7-8e87-442f-8261-492dd7a55113","","","","","false","unknown"
"339dd7b4-eeee-4ffb-b4c0-fcc92cf591c9","4fe9e179-9074-4fe7-9d11-47f245d4d3af","","","","false","unknown"
"0541ac48-19d6-484b-94a3-52f42c3e3209","","","","","false","unknown"
"03d26800-2da0-421d-af3b-38ca591c70a1","6dbcf1b2-ae92-43cf-b538-07881d5c58e9","","","","false","unknown"
"5c233ecc-f9c8-4fc8-a69a-44f1f9e95217","1afb6594-2cd5-462e-b1a2-ec5cbed6af79","","","","false","unknown"
"e52d7bb5-c4a5-4ca1-b040-6100545a8455","0af561c8-29b9-4c5f-a664-00b38eda22c9","","","","false","unknown"
"97d9f622-e3ae-4c6b-85f7-1ecf786f96f0","a4606034-d93d-4b06-806d-4a80f274fabf","","","","false","unknown"
"dacf911c-c59c-42ef-ab94-feeab15b3f5a","","","","","false","unknown"
"447f628b-6d18-4ba9-9c70-c70b844873b8","","","","","false","unknown"
"b16a33c3-6fba-43f4-967e-7b6dca88995b","","","","","false","unknown"
"d91cbf6b-49c4-49ca-b676-25c03c4832ac","","","","","false","unknown"
"b704664b-8316-4ec1-a708-2a564f16223a","d21192c1-cf3d-4e80-afad-302024d5e36f","","","","false","unknown"
"8e230a36-fc63-4916-993a-ee8afa132356","3858184c-7a8c-4128-af33-2cf750450136","","","","false","unknown"
"97c7b671-5ad7-4c52-9ddb-209dbeeb45ee","","","","","false","unknown"
"ae9fffe9-7dd3-47cc-84d5-ecad508d093a","","","","","false","unknown"
"8afd9a0f-06d6-4d23-b413-87bd736e8abe","","","","","false","unknown"
"55943c4e-899f-43f2-af40-8fc3db5089a3","e75ec02b-0dae-4210-b25e-f4fc9e285ef1","","","","false","unknown"
"27194429-51e4-4cb3-93fd-b3280ba36651","7aee1b57-82d8-4990-89fc-9cb0346e2809","","","","false","unknown"
"fa7eb007-751d-4cbe-ab60-9b870fb2bbe8","","","","","false","unknown"
"1b0c939f-428a-4690-b739-845cb3a7c300","","","","","false","unknown"
"49445bd3-c8dd-410b-935e-e07affb2aff5","2722d19e-af7a-4857-a7e0-ad85e63bf0c9","","","","false","unknown"
"1218cf31-b0bb-488c-a872-56b871beaf3a","ca0a7b3e-999c-4402-8184-8949703c2b78","","","","false","unknown"
"e3cb3b0a-38ba-4461-8a8c-eee7b3a73853","2a045d43-b791-467f-b889-fb944b450e6e","","","","false","unknown"
"997ad946-9b20-45b7-be4a-fbdacb4971ed","e6b46036-d0fa-49a3-ac33-a9e82d610090","","","","false","unknown"
"91279022-a9f7-479b-9787-17064d0539e1","","","","","false","unknown"
"4493f2ef-d989-4783-90de-c9b0de392524","","","","","false","unknown"
"c5cb4f41-721c-4bee-bbcb-1515faf2e645","","","","","false","unknown"
"fdd86003-06ac-4534-9bbe-0b4dc16ce446","a208f2f2-ba0b-444c-9916-203656f76244","","","","false","unknown"
"121500f4-cfdb-470e-853b-25559ecb4c42","","","","","false","unknown"
"e35addc4-f26b-44a3-8d84-5efef273444c","b50fdaf0-f692-4e4d-94dd-a94f03d49519","","","","false","unknown"
"a76a2130-d483-48ae-9e40-424bd61a9aaa","048fbb00-0da3-4cdf-831e-a805b0f8235d","","","","false","unknown"
"2db120e3-b01e-4351-8d1e-e1969071ee4b","db878510-6f4d-4b6d-94b7-bc6d9698a5e1","","","","false","unknown"
"795574e6-d4f6-4a39-b81d-433b8ee80c62","","","","","false","unknown"
"64e6f9b0-e34d-4584-85c2-5a7a353bae65","e0802b56-0810-4ec3-b335-c67929438cbf","","","","false","unknown"
"be77c1fa-ff55-4f8d-bd88-b7743793064c","","","","","false","unknown"
"5dae4bc0-ea96-4e33-b08b-137aadd2ecbc","26e05574-ecd8-4c22-8ba5-5100e1d945ab","","","","false","unknown"
"db59c2af-2a3d-48df-8eae-5d3324187124","84602a5b-0c95-4b47-8583-c4dec12f5370","","","","false","unknown"
"9438f5f9-f36c-4949-bcf0-2497967128bf","2345b9e6-c783-49d1-abe1-7a7f286ee9e0","","","","false","unknown"
"e99cfee3-a51d-4614-a0be-29c8b6f6d957","","","","","false","unknown"
